osm_id,osm_type,lat,lon,name,addr_region,addr_city,addr_street,addr_housenumber,operator,capacity
254979752,node,56.8734882,35.8967219,"ГКОУ ""Тверская школа №4""",,,,,,
286139294,node,57.3182094,32.0771313,Ср. школа,,,,,,
306068159,node,52.4762027,31.0259091,Школа мастацтваў №2,,,,,,
311405248,node,55.6617483,38.038944,50,,,,,,
313034914,node,55.6595985,37.9845017,Институт повышения квалификации специалистов стройиндустрии и промышленности стройматериалов,,,,,,
441944745,node,55.9356857,37.8371609,Гимназия №5,,,,,,
441944768,node,55.9369869,37.8370741,Школа №2,,,,,,
441945507,node,55.9184605,37.8110194,Школа №1,,,,,,
449092633,node,55.7006493,36.8838138,,,,,,,
452534419,node,52.4383952,31.0024769,Сярэдняя школа № 27,,,вуліца Песіна,30А,,
455040471,node,50.5615049,36.5610181,Белгородская коррекционная школа-интернат № 23,,,,,,
461584432,node,51.6949705,39.0208913,Детская школа искусств,,,,,,
471020490,node,55.8922881,35.5053574,,,,,,,
474820738,node,56.3966053,38.3026565,,,,,,,
528720522,node,55.6426021,37.3414064,ЦО 1432,,,,,,
562719111,node,56.1726986,36.1284353,Детгородковская средняя школа,,,,,,
577563310,node,55.4461836,37.7366075,Школа № 1,,,,,,
590196337,node,51.0357814,36.7356201,Прохоровская гимназия,,,,,,
598510481,node,55.4524881,37.7553417,школа №4,,,,,,
610245818,node,55.4556257,37.5864177,,,,,,,
618934409,node,55.5404804,37.5778667,Школа № 1355,,,,,,
628673316,node,56.1647063,38.8823079,Школа №1 им. М. В. Серёгина,,,,,,
632242132,node,51.6616404,39.2086621,Воскресная школа,,,,,,
663731001,node,50.1944876,39.5730396,Кванториум,,Россошь,Пролетарская улица,113,,
663731002,node,50.1973684,39.5686975,Лицей №4,,Россошь,Школьный переулок,3,,
663749992,node,50.2015029,39.5573069,Школа №2,,Россошь,Пролетарская улица,61,,
663975944,node,54.7392393,35.2188032,Школа №2,,,,,,
663975948,node,54.7399293,35.2336,Школа №1,,,,,,
685091245,node,51.0553247,31.8662547,ЗОШ № 5,,,,,,
694089524,node,55.7161568,37.4355618,Классический пансион МГУ им. М.В. Ломоносова,,,,,,
695380171,node,50.8724275,39.0987815,Школа №8,,,,,,
702055518,node,50.8533618,39.0524735,Острогожская школа №6,,,,,,
704370639,node,51.0562954,31.8649082,ЗОШ № 5,,,,,,
715707817,node,56.7435342,41.3739811,Центральная школа,,,,,,
743305994,node,55.7152868,38.957703,,,,,,,
763649177,node,55.6433361,37.4106566,Центр творчества и рукоделия Фея,,,Волынская улица,10,,
776130740,node,52.3290988,35.3624824,Железногорская детская школа искусств,,,,,,
781648578,node,50.2115422,38.1027422,Базовая школа,,,,,,
815806082,node,52.7407125,32.2648585,,,,,,,
824056353,node,50.200645,38.1052819,Школа №3,,,,,,
825860369,node,53.260777,37.6967007,,,,,,,
827323234,node,51.5503205,39.0887765,Детская школа искусств № 18,,,,,,
844647359,node,57.4193168,35.0031958,Школа №1,,,,,,
858504427,node,51.3108003,37.896405,ДМШ №5,,,,,,
859160216,node,51.317446,37.8873419,Школа танцев,,,,,,
864148473,node,51.6045351,36.2509398,Детская школа исскуств,,,,,,
880186221,node,52.1558261,34.5049465,Средняя школа №1 им. Октябрьской революции,,,улица Розы Люксембург,1,,
893991091,node,51.2832974,37.8117936,Лицей №3,,,,,,
893991249,node,51.2846856,37.8105277,Cредняя общеобразовательная школа №11,,,,,,
894129602,node,51.2878998,37.7980384,Средняя общеобразовательная школа №27,,,,,,
894129655,node,51.282864,37.7979779,Средняя общеобразовательная школа №12,,,,,,
894129662,node,51.2803142,37.8076409,Средняя общеобразовательная школа №13,,,,,,
894175946,node,51.3152305,37.8638808,Основная общеобразовательная школа №36,,,,,,
898977488,node,51.2814046,37.7979828,ЦДЮТ №3,,,,,,
898977515,node,51.2805598,37.7941652,Школьный тир,,,,,,
899024305,node,51.2891134,37.8084511,Музыкальная школа №1 им. Эрденко,,,,,,
899024315,node,51.2896354,37.8087065,Средняя общеобразовательная школа №15,,,,,,
900432327,node,51.2928793,37.8231082,Православная гимназия,,,,,,
900610761,node,51.2932059,37.823948,Воскресная школа,,,,,,
900610804,node,51.2956212,37.8319696,Открытая общеобразовательная школа №35,,,,,,
900918350,node,51.2950833,37.839319,Средняя общеобразовательная школа №5,,,,,,
902431745,node,51.2842828,37.8388735,Средняя общеобразовательная школа №7,,,,,,
902481037,node,51.2965474,37.8329581,Управление образования,,,,,,
902504242,node,51.2977416,37.8343024,ДМШ №3,,,,,,
902604140,node,51.2972941,37.840039,ДХШ,,,,,,
902604176,node,51.3009196,37.8372856,Коррекционная общеобразовательная школа №23,,,,,,
903727927,node,51.302792,37.8317272,Средняя общеобразовательная школа №8,,,,,,
903727953,node,51.2942361,37.8401237,ЦДЮТ №1,,,,,,
905075974,node,51.3116338,37.8286913,ЦДЮТ,,,,,,
907908287,node,56.3479471,41.2792685,МОУ СОШ №17,,,,,,
907908320,node,56.3540085,41.3080513,Школа №7,,,,,,
910336544,node,51.309235,37.8853308,Средняя общеобразовательная школа №16,,,,,,
910336606,node,51.3099318,37.8864974,Средняя общеобразовательная школа №17,,,,,,
910567634,node,51.3127435,37.8899467,Средняя общеобразовательная школа №6,,,,,,
910567838,node,51.3049393,37.8917593,Средняя общеобразовательная школа №20,,,,,,
910567932,node,51.3080814,37.8976349,Школа искусств №2,,,,,,
910567952,node,51.3071993,37.8962745,Гимназия №18,,,,,,
910568440,node,51.3051017,37.8961379,Средняя общеобразовательная школа №22,,,,,,
911713061,node,51.3108118,37.9056535,Средняя общеобразовательная школа №30,,,,,,
911713066,node,51.3104989,37.9069797,Средняя общеобразовательная школа №34,,,,,,
911953954,node,51.3143939,37.8976417,Начальная общеобразовательная школа №31,,Старый Оскол,,,,
912745192,node,52.0869214,35.5253586,Линецкая щкола,,,,,,
912745246,node,52.2336909,35.3703595,Михайловская средняя школа,,,,,,
916422941,node,51.8025197,36.1409011,Касиновская средняя школа,,,,,,
916564073,node,51.2274025,33.1944305,,,,,,,
918472110,node,55.64866,37.393593,"Центр детского творчества ""Солнцево""",,,,,,
925697811,node,50.4999227,35.6688151,СОШ,,,,,,
925780512,node,55.6488818,37.3987263,школа №1007,,,Солнцевский проспект,7А,,
934868530,node,55.8832759,38.4431683,Школа №19,,,,,,
936400924,node,51.9270985,36.3058887,Тазовская начальная школа,,,,,,
936948496,node,52.3187949,36.2600687,Первопоныровская,,,,,,
939406916,node,55.8542702,38.6278423,МОУ №26,,,,,,
941800826,node,53.1561858,34.1196565,"ФГБОУ ВПО ""Брянская государственная сельскохозяйственная академия""",,,Советская улица,,,
941800880,node,53.148771,34.1067652,,,,,,,
942403371,node,51.7487371,36.2344933,Курская дорожная техническая школа,,,,,,
946578769,node,55.4160213,37.5353775,Школа №15,,,,,,
954912765,node,55.6890655,37.5378735,Школа №1,,,,,,
958512313,node,51.2653639,37.9302196,СШ,,,,,,
962966896,node,56.3118382,38.1360082,Сергиево–Посадский физико–математический лицей,,,улица Карла Маркса,3,,
964769592,node,51.3090651,37.8441364,Бывшая школа №37,,,,,,
969787130,node,55.644486,37.410415,"Станция юных талантов ""Солнцево""",,,,,,
975670384,node,51.3092885,37.9168208,Брайт,,,,,,
975690904,node,51.3086928,37.8798182,Средняя общеобразовательная школа №24,,,,,,
988572990,node,52.1177,38.4832653,2-тербунская школа-интернат,,,,,,
988573036,node,52.1180162,38.4892734,2-тербунская средняя школа,,,,,,
989162414,node,55.2176612,36.5431576,БНСШ№3,,,,,,
1007381830,node,55.5676932,36.9940203,Алабинская средняя общеобразовательная школа,,,,,,
1012167223,node,55.1983422,32.414423,Духовщинская средняя школа,,,,,,
1013879417,node,55.755926,37.8012033,Московская международная гимназия,,,,,,
1025311181,node,57.0339471,34.9732897,МБОУ СОШ №5,,,,,,
1025589865,node,54.1078942,40.8241892,Песоченская средняя школа,,,,,,
1025607828,node,55.2469958,37.9615178,Ильинская средняя школа,,,,,,
1025607841,node,55.2470818,37.9624291,Ильинская начальная школа,,,,,,
1030399761,node,51.285133,37.5424189,ДЮСШ,,,,,,
1030411628,node,51.2601322,37.533584,Школа №10,,,,,,
1031496762,node,50.7736306,37.8669208,Школа №3,,,,,,
1031503152,node,50.7597023,37.8619023,Школа №2,,,,,,
1031656932,node,50.7485543,37.8902557,Школа №4,,,,,,
1033650451,node,51.7592631,36.1833841,Детская школа исскуств №5,,,,,,
1037385463,node,52.9468889,39.8334998,СОШ №2,,,,,,
1041888123,node,51.6726119,36.1470674,Вечерняя школа №12,,,,,,
1045574513,node,52.7830866,37.6856846,Краснозоренская средняя общеобразовательная школа,,,улица Кирова,10,,
1073675313,node,51.280606,37.7970094,Средняя общеобразовательная школа №19,,,,,,
1083674935,node,51.7463433,36.1949961,Детская школа искусств №1 им. Г.В. Свиридова,,,,,,
1086142853,node,51.7411791,36.1355521,Детская школа искусств №7,,,,,,
1088927940,node,52.9332326,36.0392014,гимназия № 16 города Орла,,,,,,
1095521099,node,53.0160466,36.1432269,Лицей №18,,,,,,
1095521940,node,53.0170262,36.1441486,Школа №13,,,,,,
1097724066,node,54.4829966,36.9899929,Школа № 9,,,,,,
1102303031,node,55.0019136,36.4583848,Гимназия Малоярославца,,,улица Российских Газовиков,1,,
1104180561,node,53.0135355,36.1521571,Художественная школа №2,,,,,,
1108941991,node,55.6079374,40.6581615,Школа №13,,,Курская улица,17,,
1109168728,node,52.4899002,37.0735001,Дросковская средняя общеобразовательная школа,,Дросково,Садовая улица,1,,
1112538563,node,53.0076564,36.1370622,Школа №46,,,,,,
1113911408,node,53.0104092,36.1427765,Школа №20,,,,,,
1113911635,node,53.0107815,36.1459869,Детская музыкальная школа № 3,,,,,,
1116494773,node,55.7189918,37.858583,Церковно-приходская школа «Косинская»,,,,,,
1117468605,node,53.0115422,36.1331289,Школа № 37,,,,,,
1118022995,node,53.4403609,36.8388661,Большескуратовская средняя школа,,,,,,
1118023812,node,53.4306465,36.7903392,Чернская средняя школа №2,,,,,,
1118893682,node,55.7751214,39.1569602,Новоснопковская средняя (девятилетняя) школа,,,,,,
1120504710,node,51.7263677,36.1853466,Детская школа искусств №4,,,,,,
1120829950,node,53.0000866,36.1287237,Школа №45 им. Д. Блынского,,,,,,
1120942084,node,52.9826137,36.1232557,Школа № 30,,,,,,
1121424925,node,55.419986,37.538772,Школа №16,,,,,,
1123393353,node,53.1364894,38.1114075,58,,,,,,
1126728874,node,54.5046365,37.0693524,Школа № 11,,,,,,
1132132924,node,51.7516997,36.1926411,Курский музыкальный колледж-интернат для слепых,,,,,,
1132132935,node,51.7468805,36.1971951,Гимназия №44,,,,,,
1132132963,node,51.7446226,36.1946686,Курский музыкальный колледж имени Г.В.Свиридова,,,,,,
1135839723,node,52.4775478,31.6828476,,,,,,,
1136482768,node,52.9719246,36.0817385,Лицей №4,,,,,,
1136509941,node,54.79065,32.0516,Православная гимназия (начальная школа),,Смоленск,улица Соболева,1,,
1137685409,node,52.9591168,36.0730433,Школа №26,,,,,,
1137955811,node,52.9687589,36.0851891,Школа №48,,,,,,
1138701022,node,55.9829222,37.743192,,,,,,,
1140398614,node,51.0607192,36.2729485,Владимировская средняя школа,,,,,,
1140497428,node,56.9342272,37.451032,,,,,,,
1140707816,node,57.1255355,35.4666905,Музыкальная школа,,,,,,
1142049093,node,51.2793494,37.5510562,Музучилище,,,,,,
1142158796,node,55.7898108,37.7410624,Школа №1362,,,Лечебная улица,20,,
1143677828,node,51.5927857,39.244228,Детская школа искусств № 9,,,,,,
1144917961,node,53.0134919,35.9768421,,,,,,,
1145277220,node,55.7172298,37.4197645,Школа № 1195,,,,,,
1145370005,node,55.7475855,37.4985787,Средняя школа №72,,,,,,
1146608988,node,52.8962369,35.9853137,Знаменская средняя школа,,,,,,
1146609252,node,52.8959985,35.9835107,Начальная школа,,,,,,
1165942860,node,55.6129542,37.2888866,Центр образования №1473 им. Г. А. Тарана,,,,,,
1174155140,node,52.9679965,36.0905193,Лицей №32,,,,,,
1177049796,node,52.9621714,36.0781936,Школа № 27,,,,,,
1178926448,node,55.6762487,37.3904971,Сократ,,,,,,
1191292958,node,52.5015767,36.3269353,Глазуновская школа,,,,,,
1192496379,node,55.8047269,37.7928053,Школа надомного обучения №381,,,,,,
1194499137,node,54.5016699,37.0542142,,,,,,,
1195298899,node,50.3768878,32.4383203,,,,,,,
1200573868,node,50.6027515,36.6029212,Детская школа искуссств №1,,,,,,
1200949989,node,52.6795045,32.2896878,Смотровобудская СОШ,,,,,,
1205056572,node,55.6654493,37.2851663,Школа № 3,,,,,,
1210809193,node,56.856028,37.370271,Школа №14,,,,,,
1210871227,node,56.8751649,37.3585098,Школа №13,,,,,,
1211681702,node,54.513669,36.2674895,Школа глиняной игрушки,,,,,,
1212027493,node,55.7090604,37.3977818,Школа №384,,,,,,
1212027496,node,55.7084309,37.3974133,Школа №383,,,,,,
1212913970,node,55.7330227,37.0558722,"школа, детский сад ""Президент""",,,,,,
1213668209,node,52.9388418,36.0381282,Лицей №28,,,,,,
1219399692,node,51.486741,40.3971404,,,,,,,
1228429192,node,53.282836,34.2841994,Средняя школа № 18,,,,,,
1230867369,node,51.671816,39.1993809,Открытая сменная общеобразовательная школа №11,,,,,Администрация городского округа город Воронеж Воронежской области,
1234647304,node,54.0020572,37.5102429,Вечерняя (сменная) общеобразовательная школа №1,,,,,,
1235826608,node,50.8627644,39.084087,Художественная школа,,,,,,
1237150651,node,55.5299173,37.4450512,"Школа исскуств при ДК ""Воскресенское""",,Подсобного Хозяйства «Воскресенское»,,,,
1247524343,node,53.4518818,36.0044871,Болховская гимназия,,,,,,
1248151531,node,55.8073251,38.1770671,Школа-интернат № 1,,,,,,
1254891776,node,50.6320261,38.7020182,Школа №2,,,,,,
1293149768,node,50.2814031,39.3186968,Заболотовская СШ №3,,,,,,
1296956842,node,52.5710113,34.5759291,Школа №3,,,,,,
1296970258,node,52.5615715,34.5647765,Школа №1,,,,,,
1297533264,node,54.7748073,32.0519308,СДЮШОР №1 по спортивной гимнастике,,,,,,
1300887673,node,52.9346667,36.0897839,Школа № 10,,,,,,
1304995557,node,52.9543094,39.8284208,СОШ №1,,,,,,
1305925434,node,55.9959905,37.2089259,ВКС-International House,,,,,,
1306432225,node,51.733451,39.3551049,Воронежская кадетская школа им. Суворова,,,,,,
1307707111,node,52.7210976,41.4469645,ТГМПИ им. С.В. Рахманинова,,,Интернациональная улица,31,,
1307913748,node,51.6751402,39.2155127,Светлана,,,,,,
1311557155,node,54.6067055,41.2810851,,,,,,,
1313962315,node,54.1407317,38.6524031,,,,,,,
1317128158,node,53.6061034,34.3331585,,,,,,,
1317128159,node,53.5930834,34.3398975,,,,,,,
1317128160,node,53.5959229,34.3539313,,,,,,,
1319878783,node,55.8266877,32.9382898,БСОШ,,,,,,
1322112008,node,50.6205662,38.6749034,МОУСОШ №3,,,,,,
1327996459,node,56.3110288,38.1346215,Колледж игрушки,,,,,,
1327996469,node,56.3041838,38.1309582,"Образовательный центр ""Нива""",,,,,,
1332091456,node,50.6760671,40.0198878,Муниципальное казенное общеобразовательное учреждение Лосевская средняя общеобразовательная школа №2,,,,,,
1339711253,node,51.5848783,36.2300487,,,,,,,
1352412610,node,54.7779587,32.0264347,Детско-Юношеская Спортивная Школа № 1,,,,,,
1357105754,node,52.5521196,35.7549679,Гостомльская школа,,,,,,
1360120608,node,54.1571318,36.4600596,,,,улица Победы,2,,
1368707701,node,55.5466375,34.9902756,Школа №3,,,,,,
1368784147,node,53.7535886,37.4068287,,,,,,,
1370265722,node,53.1999196,40.2345478,Средняя школа,,,,,,
1371877038,node,51.0767573,38.6409322,Детская школа искусств,,,,,,
1373666635,node,55.6791957,37.5253409,"Школа № 7, филиал № 1",,,,,,
1373669735,node,55.6853591,37.5386444,Н.ш. - д.с. № 1708,,,,,,
1373694627,node,55.6814973,37.5295702,Начальная школа-детский сад №1620,,,,,,
1373694628,node,55.6824634,37.5250336,Начальная школа-детский сад №1620,,,,,,
1373694629,node,55.6829241,37.5270539,Школа №7 (филиал №2),,,,,,
1373694630,node,55.6798473,37.5213993,Школа №119,,,,,,
1373755234,node,55.6763945,37.5207685,"СААШ ""Марина""",,,,,,
1373756113,node,55.6510947,37.4931563,Школа 1181 (для пациентов больницы),,,,,,
1373776071,node,55.7029962,37.5544024,"Лицей №1525 ""Воробьевы горы""",,,,,,
1373778976,node,55.6870452,37.5298416,Школа № 1318 (киношкола),,,,,,
1373825239,node,55.6950395,37.5518003,"Центр дополнительного образования детей ""Диалог наук""",,,,,,
1374506143,node,55.643379,37.47992,"Школа ""Промо-М""",,,,,,
1374667858,node,55.5603501,37.5854943,"Лингвистический центр ""Маленький принц""",,,,,,
1374741490,node,55.6085997,37.5287946,"ДООЦ ""Юго-Западный""",,,,,,
1374741494,node,55.6018739,37.5452392,"Лингвистический центр ""Маленький принц""",,,,,,
1374741534,node,55.5950379,37.5381405,"Школа ""Ясенево""",,,,,,
1375274507,node,55.9312083,37.8449951,ЦБИ,,,Ленинская улица,4 п/п10,,
1377770085,node,50.1951564,40.5091963,,,,,,,
1384531520,node,51.7365563,36.1387546,Подготовительная школа Ритм,,,,,,
1391103873,node,50.5213796,40.2542505,Петровская средняя школа,,,,,,
1393596522,node,53.0097243,39.1336464,Школа №2,,,,,,
1393833326,node,53.0440434,39.419617,Школа,,,,,,
1396932018,node,51.6521645,35.580453,,,,,,,
1397059843,node,52.0889993,35.8599805,Дом пионеров и школьников,,,,,,
1403174415,node,52.4994237,36.3308704,Музыкальная школа,,,,,,
1403422175,node,51.6677428,39.2033831,СДЮСШОР № 13,,,,,,
1412082005,node,52.5912671,39.5604522,АВС,,,,,"ООО ""Гермиона""",
1414440730,node,51.6675556,36.3054437,Букреевская начальная школа,,,,,,
1417237115,node,51.7107044,39.154876,Радуга,,,,,,
1422483197,node,51.4167483,36.1115417,Детско-юношеская спортивная школа,,,,,,
1422483216,node,51.4193904,36.1152823,Медвенская средняя школа,,,,,,
1422752925,node,55.736354,38.5562774,Воскресная школа Казанского храма,,,,,,
1423142324,node,51.8377949,37.7044875,,,,,,,
1423407468,node,51.6373724,38.9473159,Девицкая средняя школа,,,,,,
1423513449,node,50.1990883,39.535702,Церковно приходская школа,,,Октябрьская улица,,,
1425992505,node,51.6839293,39.1881491,Детская школа искусств № 6,,,,,,
1426996766,node,55.5899136,37.6517472,"Православная школа во имя иконы божией Матери ""Скоропослушница""",,,Булатниковский проезд,8А,,
1427761506,node,55.6632193,37.6485723,"Государственное бюджетное образовательное учреждение города Москвы центр лечебной педагогики и дифференцированного обучения ""Возрождение""",,,,,,
1427798459,node,55.6793447,37.6545815,"ННОУ ""Эрудит""",,,,,,
1427798462,node,55.6655864,37.6431838,Негосударственное образовательное учреждение русская гуманитарная школа,,,,,,
1428214514,node,55.68292,37.7049666,"Школа ""ЭПОС""",,,Коломенская улица,5 к3,,
1429235509,node,55.6603447,37.6252917,"ЦПМСС ""Взаимодействие""",,,Каширский проезд,7,,
1429379251,node,55.7098599,37.6427218,"ЦДТ ""Логос""",,,3-й Павелецкий проезд,7 к4,,
1430522302,node,55.6374278,37.6143473,"АНО СОШ ""Учебный центр Перспектива""",,,,,,
1430544663,node,55.8393316,37.403236,Ювенес,,,,,,
1430546453,node,55.7746135,37.7048526,Школа №435,,,,,,
1430690773,node,51.6655851,39.263302,Ассист,,,улица Серова,30А,"Частная общеобразовательная школа ""Ассист""",
1430715273,node,51.701011,39.2710043,Вечерняя сменная общеобразовательная школа №1,,,,,,
1430804068,node,55.7691104,37.6030203,Школа №1113,,,Воротниковский переулок,2/11,,
1431995434,node,50.2765874,39.3035305,СШ №8,,,,,,
1432412139,node,51.7311386,39.1608398,Школа № 46,,,,,,
1433217073,node,51.6488188,39.1458938,Школа № 73 им. А.Ф. Чернонога,,,,,,
1433217074,node,51.6493643,39.1435494,Школа № 75,,,,,,
1443307436,node,55.694833,37.7362385,Школа №654 имени А. Д. Фридмана. Учебный корпус №4,,,Люблинская улица,45,,
1444312785,node,51.658088,39.1902195,Детская школа искусств № 11 имени М.И. Носырева,,,,,,
1444336998,node,51.7006044,39.2718928,Детская школа искусств № 5,,Воронеж,Ленинский проспект,207,,
1444523094,node,51.6709728,39.1874453,Лозолик,,,,,,
1444803462,node,55.7820621,37.7276916,"Центр психолого-педагогической реабилитации и коррекции ""Восточный""",,Москва,Щербаковская улица,20,,
1458505430,node,52.8933688,36.8875511,Залегощенская средняя школа №1,,,,,,
1461796699,node,56.4376104,38.2458711,Школа № 1,,,,,,
1461888512,node,54.9849803,33.3365536,Школа №3,,,Молодёжная улица,19,,
1461888538,node,54.9818865,33.3411383,Школа №2,,,Комсомольская улица,18,,
1462182353,node,53.7866695,39.2362507,,,,,,,
1462974682,node,54.9838846,33.3504443,Школа №1,,,,,,
1465682633,node,54.9821635,33.3328843,Музыкальная школа,,,,,,
1468409421,node,50.557833,39.9152689,В-Карабутская основная общеобразовательная школа,Воронежская область,Верхний Карабут,Первомайская улица,10,,
1468409539,node,50.4917702,40.0014498,Школа,,,,,,
1474283757,node,50.3435581,38.8084422,,,,,,,
1474298562,node,50.6329279,38.6600596,Школа №4,,,,,,
1474311826,node,50.6299345,38.6924777,Школа №5,,,,,,
1474312067,node,50.6229239,38.711671,Школа №6,,,,,,
1474820764,node,56.3576393,37.5676308,Внуковская школа,,,,20,Панова Надежда Дмитриевна,
1485582354,node,53.4541185,36.9140502,Росинка,,,,,,
1485582358,node,53.3305338,37.1125675,Архангельская ОСШ №1,,,,,,
1504721393,node,56.7553242,38.8691336,Православная гимназия,,,,,,
1504721395,node,56.7554051,38.870133,Центр детского технического творчества,,,,,,
1517550402,node,56.7524794,38.8785027,Центр творческого развития и гуманитарного образования,,,,,,
1528144611,node,57.1983612,33.0643358,,,,,,,
1541136926,node,52.6281951,38.4995803,Школа №1,,,Советская улица,121,,
1546349119,node,52.6051335,38.4736536,Школа №10,,,,,,
1546349123,node,52.6245567,38.4866855,Корпус № 3 средней школы № 1,,,,,,
1553405237,node,52.617067,38.498918,Школа №15,,,,,,
1556998028,node,50.4601626,40.0974124,Школа №1 (МОУПСОШсУИОП),,,,,,
1560232958,node,55.6869036,37.5295957,Центр образования № 118,,,,,,
1562236538,node,51.6851779,39.2552372,СДЮСШОР № 14,,,,,,
1562740693,node,56.7492634,38.8819132,Центр развития и творчества детей и юношества «Романтик»,,,,,,
1573195137,node,52.955586,36.0624539,Школа № 23,,Орёл,улица Панчука,4,,
1573268730,node,52.9601067,36.0651954,детская музыкальная школа имени В. С. Калинникова,,,,,,
1574133742,node,53.1237031,35.4059281,Хотынецкая средняя общеобразовательная школа,,,,,,
1588932818,node,55.7939167,37.8147527,"Центр образования ""Измайлово"" № 1811",,,,,,
1591412671,node,56.8495799,35.8644373,"НОУ ""Тверская епархиальная православная средняя общеобразовательная школа во имя свт. Тихона Задонского""",,,,,,
1599070523,node,50.7729667,39.5274333,МОУ Волчанская ООШ,,,Центральная улица,26,,
1599296100,node,55.7077593,37.7712348,Школа № 1208 имени Героя Советского Союза М.С. Шумилова. Корпус № 1,,,,,,
1601493200,node,54.0374488,35.7895412,Православная гимназия,,,,,,
1603398919,node,53.3818644,36.8739507,,,,,,,
1603692724,node,55.6411562,37.5225154,Искусство жизни,,,,,,
1604082197,node,54.4067139,32.4342569,,,,,,,
1607544676,node,54.0292508,35.7933896,Козельская школа-интернат для обучающихся с ограниченными возможностями здоровья,,,,,,
1615721454,node,50.8602511,38.8672733,шубинская школа,,,,,,
1616341424,node,55.938714,37.4947773,Дашенька,,,,,,
1617583699,node,56.2248293,32.7800121,Школа №3,,,,,,
1618108202,node,55.7796573,37.4960053,Школа №1560 корпус им. А. С. Пушкина,,,Новохорошёвский проезд,12,,
1631221480,node,50.445646,36.3669029,МОУ «Октябрьская СОШ им. Ю. Чумака»,,,улица Чкалова,30,,
1631473029,node,51.3301941,34.6803017,Школа,,,,,,
1634606638,node,57.0246521,40.4933161,,,,,,,
1635684783,node,55.7585593,37.7115837,"Спортивно-технический центр ""Икар""",,,,,,
1635684784,node,55.7718921,37.7111201,"Спортивно-технический центр ""Икар""",,,,,,
1636755808,node,53.8090619,36.1349224,Школа №2,,,,,,
1638027651,node,51.3311326,34.3952689,,,,,,,
1647143933,node,51.2029614,35.2630098,,,,,,,
1647780143,node,53.8134415,36.1317121,средняя школа №4,,,,,,
1648202396,node,53.8047924,36.1401992,Белевский кооперативный техникум,,,улица Карла Маркса,87,,
1651028324,node,55.6024838,38.1003118,Арт-Колор,,,,,,
1651028329,node,55.6023881,38.1000342,Центр детского творчества,,,,,,
1657676036,node,51.6887534,39.3240575,,,,,,,
1658706814,node,51.8682272,37.5608659,,,,,,,
1658706816,node,51.7941147,37.7672243,,,,,,,
1668328442,node,54.8113472,32.0221596,Оксфорд,,,,,,
1686029609,node,51.409953,34.896073,Школа,,,,,,
1688373260,node,52.7280556,32.3163889,Ардонская школа,,,,,,
1699626455,node,56.8079813,35.8362698,,,,,,,
1709590633,node,55.7624928,35.7207581,,,,,,,
1710447432,node,51.3244839,34.5328476,,,,,,,
1717951126,node,51.1614969,38.1237746,,,,,,,
1720606080,node,51.0802145,40.0124295,Школа №3,,,,,,
1724299007,node,53.9948752,37.8162639,Бородинская музыкальная школа,,,,,,
1727533933,node,55.8575416,37.4997164,Знаменская гимназия,,,,,,
1728557439,node,51.0755107,39.1222132,,,,,,,
1746436562,node,56.0625431,40.4892544,"Судогодская детская школа искусств, филиал",,,,,,
1747517977,node,50.9325863,39.7461965,,,,,,,
1759342039,node,51.223575,38.370789,Роговатовская школа,,,,,,
1761991925,node,51.7440466,36.1874686,Детская художественная школа №1 им. В.М. Клыкова,,,,,,
1768340189,node,50.1833521,39.6101373,Школа №39,,Россошь,улица Толбухина,43,,
1778185712,node,54.7596483,32.107415,Школа английского языка Оксфорд,,,улица Рыленкова,49А,,
1785892467,node,51.3098395,39.213692,Школа № 5,,,,,,
1785897460,node,51.3103364,39.2071185,Школа № 2,,,,,,
1785916074,node,51.3054849,39.2170341,Школа № 3,,,,,,
1787009211,node,51.7143152,36.1676098,Школа № 17,,Курск,улица Пионеров,84,,
1788617215,node,50.5826335,32.7703873,,,,,,,
1792256966,node,55.8395702,37.5294679,"Детская музыкально-хоровая школа ""Радость""",,,Михалковская улица,22,,
1793611216,node,52.8450181,32.6767849,МОУ СОШ №2,,,,,,
1795585234,node,51.3092037,39.2136386,Школа № 1,,,,,,
1798794343,node,53.1238384,35.3910954,Музыкальная школа,,,,,,
1798830345,node,53.0565254,35.3638496,Богородицкая средняя школа,,,,,,
1802071852,node,53.2030125,35.3138002,общеобразовательная школа,,,,,,
1805465499,node,52.3861759,38.9203875,Школа искусств,,,,,,
1814877135,node,56.5037566,39.6787282,Изразцовая школа,,,,,,
1818884297,node,51.4522715,37.1262748,Мантуровская средняя школа,,,,,,
1819782133,node,51.4928008,37.1012335,1-Засеймская средняя школа,,,,,,
1821454194,node,51.764961,39.7408472,,,,,,,
1825792740,node,50.1792618,39.5985783,Начальная Школа №25,,,улица Крупской,73,,
1833957514,node,50.0067116,36.2422105,Ліцей «Автодорожник»,,,,,,
1836903060,node,51.4541276,33.1846069,Школа молодших класів,,,вулиця Чайковського,,,
1848038873,node,52.9017367,32.8319352,,,,,,,
1857576625,node,52.8434647,32.6656621,ДЮТОШ,,,,,,
1864105644,node,54.9263362,41.3449975,СОШ № 6 им. адмирала Авинова,,,,,,
1867012052,node,55.7897637,37.6089304,"Центр еврейского образования ""Бейт швидлер""",,,,,,
1874679131,node,55.8314957,37.9640134,"НОУ ""Гармония""",,,,,,
1875978381,node,55.6349071,40.6346104,Школа № 4,,,,,,
1886565636,node,55.2497905,38.5234738,Степанщинская средняя общеобразовательная школа,,,,,,
